customer_id,order_date,order_value
427,2022-03-02,471
147,2023-07-02,74
29,2020-03-27,140
90,2020-06-03,236
602,2022-01-12,142
237,2023-08-26,22
390,2019-03-02,111
725,2020-10-22,426
56,2021-02-23,183
294,2021-10-07,460
858,2021-08-29,138
310,2021-12-27,451
869,2020-11-02,416
319,2020-07-08,80
40,2020-11-07,233
867,2019-03-10,492
833,2022-01-15,266
49,2019-07-10,254
987,2020-03-28,427
437,2019-11-28,446
949,2021-07-12,376
771,2019-04-13,391
73,2019-06-12,308
22,2022-06-03,97
397,2020-09-10,43
809,2022-08-21,425
138,2023-03-06,327
456,2023-08-15,120
307,2019-03-14,391
774,2020-07-03,270
835,2019-11-06,142
419,2023-05-24,234
495,2022-10-13,281
874,2023-12-13,422
70,2022-04-16,351
503,2021-09-27,365
967,2019-10-04,432
899,2019-10-26,142
385,2020-10-30,271
107,2019-07-13,339
508,2023-09-23,417
538,2023-05-31,356
979,2020-11-29,177
711,2019-08-25,346
648,2022-06-01,168
323,2021-08-07,84
258,2019-04-08,388
766,2021-05-08,377
675,2023-01-03,23
409,2021-06-03,193
954,2019-04-03,155
260,2020-02-08,421
908,2020-08-10,263
932,2019-07-04,79
93,2023-07-01,64
44,2022-09-25,91
488,2022-04-28,114
711,2019-08-23,50
328,2020-01-04,175
747,2019-01-25,395
13,2022-05-29,259
492,2021-07-08,83
70,2021-02-24,440
883,2021-07-08,342
549,2022-05-31,128
510,2022-03-19,482
811,2020-11-02,87
846,2022-06-23,54
454,2020-05-10,270
877,2022-10-09,373
329,2020-09-23,55
552,2022-11-03,460
624,2022-04-08,473
401,2021-01-01,151
510,2022-05-20,324
695,2021-02-26,241
398,2022-02-13,186
605,2019-01-14,293
867,2021-02-14,79
319,2023-04-11,361
205,2023-10-18,413
969,2021-06-05,132
914,2021-09-04,240
317,2021-07-23,298
275,2020-01-28,87
161,2022-04-02,334
918,2023-01-28,486
556,2019-02-05,365
867,2021-12-25,282
828,2022-11-01,288
861,2022-07-06,150
790,2021-11-20,443
136,2022-05-07,286
952,2021-08-21,227
468,2020-03-30,231
361,2023-06-11,70
98,2020-12-25,490
18,2022-06-16,426
74,2019-02-10,307
206,2023-03-08,444
191,2021-05-03,61
336,2019-08-30,266
618,2020-04-20,441
226,2021-01-20,214
921,2021-07-21,263
893,2022-12-11,219
904,2020-08-28,377
881,2021-08-03,140
338,2022-07-17,353
849,2020-04-20,347
414,2021-09-23,222
456,2019-09-18,125
742,2022-08-31,269
859,2022-01-12,394
642,2020-11-11,445
784,2022-05-05,446
114,2022-04-07,308
324,2021-02-12,98
451,2022-05-12,184
316,2023-11-10,353
61,2023-04-16,138
920,2020-12-02,493
908,2023-08-26,76
780,2023-11-09,467
403,2019-08-28,467
852,2019-08-19,207
693,2023-07-05,71
237,2022-07-24,91
864,2023-07-04,260
656,2021-04-01,343
546,2023-02-12,119
716,2023-06-18,357
279,2020-01-10,174
314,2023-09-10,78
667,2021-01-06,294
302,2021-11-04,278
493,2023-08-18,220
76,2020-05-17,314
834,2022-11-30,341
974,2019-02-01,348
281,2022-02-18,459
354,2020-02-09,409
244,2023-01-31,303
833,2020-12-11,195
697,2019-06-10,117
222,2020-08-09,368
357,2020-04-08,451
22,2020-10-21,470
310,2023-11-05,201
517,2020-08-22,401
123,2021-02-09,291
832,2020-09-14,54
98,2020-04-26,350
677,2022-04-16,382
989,2021-05-13,106
145,2021-09-04,177
657,2021-05-15,451
855,2019-09-23,344
269,2023-07-08,135
31,2020-08-06,27
214,2022-11-02,126
806,2023-12-21,126
850,2020-05-27,133
969,2020-08-11,454
521,2022-06-01,29
742,2023-04-19,303
279,2023-07-17,439
614,2021-07-25,79
900,2021-02-18,285
775,2023-07-14,417
570,2022-12-23,121
916,2022-01-07,82
578,2021-08-18,194
593,2019-07-11,216
253,2020-12-17,331
545,2023-08-20,409
505,2020-02-08,241
956,2022-06-10,422
413,2022-11-22,455
439,2022-11-17,209
39,2020-10-19,147
289,2022-09-13,452
412,2020-09-23,353
392,2021-04-06,414
526,2023-11-23,65
796,2021-03-28,88
834,2023-02-16,320
647,2019-08-14,370
737,2022-09-19,383
713,2023-05-04,77
552,2022-08-03,435
102,2020-02-06,235
319,2019-11-10,134
969,2022-08-20,29
920,2022-07-23,416
359,2020-12-03,386
232,2023-01-07,288
831,2021-08-05,311
442,2019-12-01,105
310,2022-09-03,403
924,2023-02-07,476
972,2021-09-18,397
393,2023-10-09,166
593,2019-05-05,137
43,2022-10-15,154
678,2023-10-08,34
703,2019-06-17,356
948,2022-02-01,321
174,2021-01-29,225
158,2020-04-19,252
327,2020-07-10,323
433,2019-03-14,85
129,2021-09-30,481
965,2021-04-15,23
913,2022-02-15,22
503,2023-10-21,278
983,2023-06-18,222
881,2019-04-28,344
434,2022-12-10,259
432,2023-09-19,112
48,2023-05-14,303
448,2020-02-17,42
871,2020-07-24,305
369,2021-11-05,337
583,2020-09-29,106
48,2019-08-16,70
176,2023-08-25,316
939,2023-07-10,489
920,2023-07-14,339
862,2019-06-13,62
229,2021-01-08,223
374,2020-12-18,366
738,2019-08-12,77
332,2019-10-08,78
65,2020-07-16,187
188,2020-07-09,193
764,2021-11-18,337
670,2021-12-08,452
728,2022-07-02,391
431,2019-10-21,226
832,2020-08-19,130
660,2021-07-11,42
998,2021-07-16,447
378,2022-08-07,252
60,2021-03-23,447
756,2019-08-05,294
198,2021-08-08,191
457,2021-12-09,30
461,2019-04-30,79
210,2023-06-25,441
533,2022-08-23,251
87,2022-03-10,254
136,2021-06-18,22
892,2023-05-16,163
649,2019-06-15,499
946,2020-01-05,249
701,2022-01-29,28
837,2020-05-14,316
103,2023-12-12,313
976,2022-12-03,344
992,2019-04-14,212
924,2019-03-31,310
113,2022-06-25,146
911,2022-06-09,438
171,2019-04-16,479
347,2019-01-18,488
29,2023-05-25,67
852,2022-11-05,126
765,2021-08-02,283
269,2022-05-12,272
369,2022-03-09,46
525,2021-12-23,28
846,2022-08-07,239
772,2022-12-13,177
90,2022-06-22,33
366,2022-06-06,426
960,2022-07-16,48
835,2022-12-18,45
301,2019-09-14,233
754,2022-07-15,162
515,2019-09-08,134
939,2020-07-01,348
585,2020-10-25,237
343,2023-02-14,100
979,2022-09-27,220
790,2021-01-06,86
299,2019-05-16,268
432,2020-07-07,163
388,2021-01-17,160
945,2023-02-05,365
925,2021-06-11,484
261,2021-09-24,115
553,2019-12-12,427
553,2019-07-14,137
138,2021-08-14,337
410,2019-01-03,204
625,2019-08-22,311
392,2023-03-14,463
731,2023-05-14,264
656,2021-08-02,489
274,2019-07-21,399
842,2021-06-01,220
333,2022-10-07,297
701,2019-05-01,380
843,2023-10-07,389
855,2022-10-24,129
308,2020-06-13,231
824,2020-12-31,278
904,2021-11-19,183
2,2022-07-28,116
479,2021-03-03,229
237,2023-11-14,55
145,2023-08-14,285
418,2019-03-14,119
869,2019-02-08,40
116,2023-12-11,236
262,2019-06-20,452
615,2023-01-14,123
700,2020-01-11,390
115,2021-09-12,412
730,2022-05-02,131
944,2022-03-10,238
321,2023-02-02,139
493,2022-01-21,268
375,2021-07-26,354
107,2023-02-15,455
600,2019-06-15,115
981,2023-01-14,451
55,2021-11-03,207
490,2023-12-02,383
886,2023-12-12,394
988,2021-07-08,453
906,2021-12-14,442
487,2021-03-17,163
124,2021-03-28,47
580,2020-10-23,25
929,2019-07-09,336
309,2019-01-28,281
546,2020-09-25,249
384,2021-04-30,141
551,2020-05-29,213
240,2022-08-27,124
861,2022-10-07,443
74,2021-10-22,218
787,2021-06-17,494
646,2019-05-02,81
890,2023-08-18,303
4,2020-08-25,99
44,2022-07-09,194
62,2023-12-18,28
514,2019-01-15,199
615,2019-02-10,290
335,2023-05-28,181
264,2020-01-25,295
466,2022-04-14,225
495,2021-08-09,79
101,2019-03-29,205
892,2019-05-05,94
740,2020-05-22,113
21,2021-10-11,86
134,2023-12-23,21
639,2021-02-22,197
253,2019-10-05,161
314,2020-03-05,459
138,2019-12-21,496
56,2020-11-04,472
437,2021-11-07,63
195,2021-06-25,193
943,2019-12-19,409
593,2021-02-14,411
125,2022-10-29,314
526,2023-07-06,250
625,2023-06-14,255
762,2019-01-25,112
735,2019-05-21,63
669,2020-03-13,46
172,2020-02-16,291
1,2023-06-28,494
245,2022-09-30,58
164,2020-02-05,404
133,2020-10-12,454
184,2022-09-06,466
382,2023-07-12,308
703,2020-10-30,267
403,2023-12-17,69
570,2023-06-18,378
704,2022-10-25,457
727,2019-09-20,302
706,2022-08-10,228
799,2021-03-18,143
517,2023-01-17,482
839,2019-06-01,361
224,2020-11-07,268
575,2022-09-04,422
67,2019-01-08,303
79,2022-01-31,170
728,2022-11-01,83
288,2022-12-04,260
56,2022-11-09,186
57,2022-12-29,259
330,2022-10-17,68
832,2023-02-27,206
935,2022-03-17,167
955,2019-07-16,208
695,2020-06-14,130
136,2022-04-16,403
587,2023-03-09,284
472,2023-01-01,298
524,2022-05-20,256
694,2021-04-29,410
766,2022-03-30,178
733,2023-02-03,79
659,2021-02-22,336
710,2020-12-04,94
371,2022-05-02,484
627,2021-12-04,247
273,2020-01-17,173
197,2021-10-19,375
921,2019-08-23,485
585,2020-08-01,329
247,2019-02-03,306
785,2021-12-15,260
963,2022-08-04,246
881,2022-08-18,188
661,2023-01-27,303
353,2019-09-09,365
580,2023-09-10,281
166,2020-07-08,309
936,2020-03-22,367
166,2021-10-25,383
400,2019-07-25,28
625,2021-05-11,368
655,2019-03-06,117
930,2019-08-14,31
290,2021-01-06,291
928,2021-09-05,90
403,2020-05-29,434
642,2021-03-29,436
224,2020-06-16,154
224,2019-04-21,278
813,2022-02-05,423
913,2023-11-14,24
247,2021-07-08,470
831,2023-11-24,258
960,2023-09-06,313
611,2020-09-07,354
78,2021-07-08,118
863,2021-07-21,459
730,2021-09-27,170
934,2022-02-26,277
878,2019-05-11,375
206,2021-08-21,168
990,2020-05-05,481
156,2019-05-10,161
917,2022-02-21,270
231,2023-05-24,465
360,2022-11-16,253
533,2019-11-14,414
407,2022-03-04,151
747,2021-07-01,66
606,2020-03-22,391
445,2022-11-08,113
703,2020-07-06,268
931,2020-02-29,375
679,2023-05-01,39
918,2021-12-03,199
507,2020-09-11,291
820,2023-12-01,448
653,2019-02-09,155
158,2022-04-29,256
14,2019-10-17,209
480,2019-12-13,231
976,2021-03-18,424
225,2020-10-11,83
338,2022-03-07,379
205,2022-04-17,433
417,2022-04-13,183
227,2019-12-14,408
363,2021-07-17,488
870,2023-02-26,57
91,2022-10-30,234
996,2023-11-23,38
557,2023-01-22,273
982,2023-03-17,93
741,2019-09-23,430
763,2019-03-04,160
645,2023-08-22,412
90,2022-01-25,36
670,2020-04-21,114
423,2020-05-26,253
473,2019-09-17,447
317,2023-06-15,320
19,2023-11-26,107
414,2019-10-14,317
211,2020-01-06,70
328,2022-02-09,264
774,2021-11-20,486
710,2020-02-20,461
861,2019-10-12,132
298,2021-03-27,461
628,2023-06-05,433
406,2020-05-22,408
374,2023-02-09,27
957,2023-02-05,56
98,2022-06-26,66
608,2020-05-20,119
350,2021-11-29,364
672,2019-03-22,192
865,2019-04-25,260
871,2022-04-24,408
451,2023-08-11,210
626,2021-12-09,361
26,2023-08-15,450
742,2020-12-14,253
419,2021-09-29,300
65,2019-10-21,254
24,2023-11-19,145
646,2021-05-17,197
205,2019-08-25,496
420,2020-01-04,192
143,2022-11-08,391
486,2021-12-19,139
800,2023-02-23,49
892,2020-12-21,67
707,2022-08-04,198
464,2021-05-08,113
673,2022-07-21,74
671,2022-11-26,255
471,2019-12-17,458
238,2023-01-19,321
208,2023-01-09,306
678,2019-10-13,437
626,2022-04-07,367
709,2019-10-03,93
656,2022-01-12,471
616,2019-03-16,436
440,2020-11-22,331
822,2019-07-04,461
62,2021-07-09,141
597,2019-08-09,76
904,2019-10-11,292
114,2022-03-28,158
1000,2021-06-24,218
329,2021-04-06,228
94,2022-08-31,495
502,2019-10-04,292
192,2023-08-13,380
770,2020-07-16,157
492,2019-05-18,429
962,2022-09-20,153
285,2019-09-29,356
570,2023-11-09,35
785,2021-01-04,122
911,2023-03-09,262
350,2021-04-17,109
209,2019-06-22,23
527,2021-01-01,81
329,2020-07-25,231
287,2023-04-08,267
432,2021-12-19,211
509,2022-11-08,75
212,2020-10-14,478
709,2019-04-28,426
386,2019-06-06,308
109,2021-10-25,50
77,2021-05-25,410
437,2023-10-30,489
866,2021-03-18,408
703,2023-06-14,440
145,2021-01-19,20
748,2021-03-26,217
216,2022-12-04,64
789,2023-09-04,66
327,2020-02-19,471
383,2019-11-06,241
721,2023-07-16,305
942,2021-02-06,100
895,2020-10-25,463
165,2019-10-14,299
660,2022-05-18,306
317,2023-04-21,303
59,2023-09-16,448
543,2023-11-15,407
36,2020-10-22,208
249,2022-01-14,58
894,2021-07-06,102
674,2022-06-07,427
98,2019-02-27,346
72,2021-05-27,449
219,2020-12-21,456
221,2023-03-27,195
287,2020-11-02,28
912,2023-04-27,297
541,2023-01-29,402
784,2020-09-06,277
688,2020-03-29,366
697,2019-12-05,291
660,2019-09-02,280
172,2022-10-29,415
547,2023-06-10,199
742,2021-04-25,173
181,2020-03-22,34
76,2022-07-30,86
895,2022-04-25,348
765,2022-12-31,206
825,2021-07-17,367
528,2019-11-01,442
67,2022-06-28,82
900,2020-01-21,375
383,2021-01-12,300
686,2023-11-18,60
317,2022-03-25,47
270,2020-12-20,386
866,2023-03-18,296
326,2023-07-16,240
668,2023-02-05,236
612,2020-11-19,241
409,2019-07-12,80
876,2022-01-01,122
542,2023-03-12,204
428,2023-06-09,414
209,2023-08-10,166
894,2023-04-29,94
353,2021-06-02,492
414,2022-09-19,20
687,2019-02-11,435
873,2019-07-25,488
468,2020-05-03,384
715,2019-01-31,352
15,2020-11-24,181
97,2019-09-29,36
313,2019-10-15,262
908,2021-03-04,458
531,2022-08-29,386
123,2020-08-21,38
312,2023-05-26,349
578,2021-06-21,445
272,2023-08-15,78
460,2020-12-19,220
492,2022-04-30,134
124,2022-11-14,222
51,2023-05-29,313
201,2023-01-05,50
536,2022-02-25,213
479,2019-10-09,491
631,2022-06-15,125
402,2023-07-03,386
165,2020-01-09,472
796,2023-10-14,325
22,2022-11-05,145
337,2022-08-25,433
263,2020-06-22,122
138,2019-06-28,182
851,2021-04-26,334
234,2022-05-12,140
308,2023-11-29,259
929,2022-12-14,420
700,2020-11-01,114
502,2019-03-24,469
864,2019-06-25,227
631,2022-06-09,168
509,2019-04-08,369
198,2021-11-04,327
872,2023-11-06,212
896,2019-05-09,161
226,2020-05-16,291
427,2023-01-14,330
230,2023-02-05,412
193,2020-07-24,411
707,2019-01-01,220
313,2020-12-30,181
797,2023-04-23,128
321,2023-04-18,436
161,2021-02-03,489
548,2022-02-04,369
405,2022-09-27,282
894,2020-01-03,229
234,2019-06-15,168
439,2022-01-05,275
433,2023-11-26,408
657,2021-02-20,218
612,2020-08-25,415
747,2019-02-04,462
458,2023-09-08,356
681,2020-11-30,205
108,2021-01-19,363
743,2022-12-27,184
789,2019-08-27,127
363,2022-07-20,102
872,2020-02-09,320
714,2022-09-02,99
108,2022-05-18,272
531,2019-09-21,44
661,2023-02-12,302
34,2019-08-06,70
167,2020-07-14,394
498,2023-05-11,445
301,2020-01-11,127
866,2020-01-05,474
402,2020-05-19,257
339,2019-09-04,445
887,2021-11-29,335
469,2021-03-18,347
590,2023-10-31,482
338,2022-12-30,205
602,2021-06-26,99
158,2023-05-06,347
493,2021-10-28,115
258,2022-12-07,401
157,2022-03-14,484
684,2021-02-03,169
311,2022-04-19,371
476,2021-11-13,461
785,2020-05-29,414
103,2023-10-04,384
445,2023-07-10,25
74,2019-10-04,41
690,2023-04-20,481
23,2020-12-23,239
276,2022-06-03,378
310,2021-03-21,31
248,2020-09-29,302
256,2020-10-21,404
537,2023-04-02,211
123,2022-04-23,477
469,2023-10-17,244
818,2023-08-23,355
410,2023-04-06,186
636,2023-04-16,335
604,2023-06-08,135
684,2022-09-17,345
816,2023-12-08,457
955,2019-02-02,428
174,2022-04-20,167
719,2021-11-10,55
426,2020-05-21,426
697,2022-03-07,483
727,2020-05-30,404
744,2019-10-06,264
181,2020-06-02,497
308,2020-04-05,430
828,2023-06-13,327
562,2022-05-29,149
485,2020-01-14,259
414,2019-07-12,424
52,2021-11-27,412
729,2019-09-27,386
395,2021-02-10,363
884,2019-11-30,323
48,2019-03-26,124
134,2023-12-26,186
512,2021-05-20,61
278,2020-08-05,474
348,2020-01-28,273
716,2022-09-13,369
819,2019-10-24,320
598,2022-12-21,405
260,2023-11-27,479
389,2023-10-18,224
880,2020-08-01,214
301,2020-05-25,190
709,2023-09-20,269
781,2019-12-05,123
23,2020-05-06,382
579,2022-08-25,421
182,2021-12-03,58
329,2021-07-10,255
210,2021-05-03,153
771,2021-06-08,271
283,2023-01-15,189
806,2021-10-12,455
171,2022-02-09,302
981,2020-06-19,226
474,2023-06-16,162
268,2021-03-29,38
400,2023-11-19,209
149,2022-04-19,83
702,2023-11-17,249
120,2022-04-08,326
305,2022-07-29,194
498,2022-10-11,332
927,2019-01-06,39
636,2022-02-07,295
50,2021-09-29,357
893,2021-05-08,467
785,2020-07-26,245
252,2022-05-04,250
230,2020-10-30,120
608,2021-03-25,246
5,2019-05-10,313
64,2019-03-21,57
974,2022-05-11,84
440,2023-10-08,95
311,2020-07-30,408
175,2023-03-09,211
162,2022-11-21,142
39,2020-12-23,144
393,2022-03-29,46
78,2021-06-09,122
202,2020-11-01,295
675,2020-11-10,79
981,2021-01-31,187
491,2021-07-08,102
825,2022-09-10,482
570,2023-03-21,25
6,2021-07-25,476
427,2020-10-08,183
767,2019-04-23,387
121,2023-03-09,490
756,2019-09-16,221
233,2019-02-19,468
302,2020-02-13,414
647,2019-06-16,196
577,2020-04-14,389
707,2022-01-26,359
227,2020-11-12,175
132,2021-12-26,297
846,2022-07-30,359
656,2019-07-10,322
617,2021-08-29,121
56,2019-01-25,99
348,2020-06-11,213
919,2023-12-20,300
924,2022-11-22,110
772,2023-04-10,86
69,2020-02-03,234
214,2019-01-26,435
61,2019-02-16,164
670,2021-10-16,59
903,2019-09-17,231
224,2020-02-23,305
450,2019-03-13,78
491,2022-02-07,47
129,2019-05-13,66
684,2023-12-02,256
168,2022-10-10,136
412,2023-12-30,170
354,2022-11-06,102
940,2022-10-21,76
332,2023-08-08,236
515,2021-03-12,491
566,2019-10-16,404
935,2022-07-11,239
757,2019-07-12,304
213,2019-03-16,261
320,2019-02-25,453
988,2021-03-19,339
128,2019-01-11,118
97,2020-05-07,261
899,2020-06-22,484
315,2020-12-14,222
204,2022-10-06,56
234,2021-10-15,265
870,2021-10-08,464
229,2019-05-03,147
622,2023-07-27,154
389,2021-09-08,365
469,2021-03-25,362
980,2022-07-16,83
7,2021-03-10,293
409,2022-03-25,48
696,2023-06-02,389
175,2023-05-20,245
283,2023-08-26,79
280,2023-04-25,73
547,2020-02-03,347
392,2019-12-22,168
242,2022-11-10,424
404,2023-06-20,77
968,2020-12-11,452
149,2023-11-18,55
640,2023-06-14,164
414,2019-05-25,269
220,2019-10-31,99
292,2019-03-07,456
678,2020-12-27,34
482,2022-03-30,482
529,2021-03-22,59
494,2021-12-15,100
409,2021-03-31,326
856,2023-07-17,212
479,2023-03-29,416
464,2023-07-15,185
659,2020-11-10,477
100,2020-12-26,372
504,2023-10-28,429
670,2019-03-30,223
555,2019-03-24,230
199,2019-09-15,418
595,2022-10-10,392
526,2023-10-19,408
425,2023-06-25,277
755,2023-02-27,134
327,2020-05-31,353
414,2019-05-18,368
175,2021-06-05,252
575,2019-07-02,468
39,2022-07-04,96
225,2022-11-25,335
702,2020-12-03,115
224,2019-09-23,117
632,2022-07-05,75
882,2023-03-31,137
15,2019-02-02,481
113,2019-09-25,138
194,2022-04-03,57
536,2020-03-11,204
365,2019-10-20,377
564,2022-05-08,261
69,2021-01-24,70
504,2022-05-01,444
170,2023-10-13,482
355,2020-10-03,146
754,2019-03-24,122
613,2020-07-26,473
699,2021-03-26,496
934,2022-05-01,248
127,2021-11-15,230
897,2022-11-29,455
991,2022-06-29,404
763,2023-07-20,104
734,2021-07-26,378
123,2019-07-28,293
169,2019-02-06,46
380,2021-08-10,367
672,2021-05-21,91
109,2020-09-26,114
271,2022-10-04,95
277,2019-12-12,445
693,2019-12-03,25
466,2021-06-23,109
369,2020-10-02,99
894,2021-10-12,241
591,2023-11-10,102
408,2022-09-12,101
746,2020-10-31,171
873,2022-03-22,64
124,2023-05-22,231
131,2019-03-13,90
212,2023-01-24,282
567,2020-12-10,419
778,2023-11-14,401
476,2019-07-29,77
950,2019-12-17,76
468,2019-08-05,445
814,2023-05-27,130
764,2023-08-30,161
323,2019-05-24,75
857,2022-07-09,31
249,2019-09-12,368
507,2022-10-22,34
567,2021-03-19,27
428,2021-03-04,250
916,2019-09-01,205
759,2020-08-06,72
764,2020-07-04,156
766,2019-08-21,193
36,2022-08-03,367
952,2023-09-14,238
35,2021-04-22,282
419,2020-04-29,274
507,2019-12-07,319
345,2021-04-07,289
940,2019-06-07,94
56,2023-09-30,243
803,2019-11-03,390
592,2019-12-24,111
496,2019-03-11,153
593,2019-12-18,182
608,2021-07-05,217
934,2022-11-17,208
788,2022-01-14,427
705,2020-02-19,92
855,2022-04-23,405
586,2020-05-27,225
786,2019-08-18,454
749,2020-04-12,50
509,2021-06-10,401
401,2022-01-07,497
221,2019-06-05,138
593,2020-01-16,302
162,2022-06-27,385
426,2020-09-26,178
591,2021-04-29,274
3,2019-12-12,264
349,2019-10-17,125
95,2022-10-10,217
603,2023-05-06,446
628,2019-01-06,139
81,2020-04-18,101
786,2021-11-13,327
279,2023-12-24,289
81,2020-12-28,206
566,2021-01-13,295
59,2019-11-04,393
817,2020-10-07,71
715,2019-01-06,478
524,2020-10-26,376
645,2022-01-16,315
393,2019-08-23,87
301,2022-10-10,319
686,2022-08-07,153
924,2021-06-24,362
193,2021-09-20,139
745,2022-11-24,76
419,2020-02-26,205
896,2020-10-22,91
434,2021-09-05,177
495,2021-02-20,247
880,2021-08-21,327
649,2022-08-26,253
88,2022-11-20,30
795,2022-07-17,194
133,2022-07-23,280
526,2022-10-12,150
268,2019-10-15,418
45,2021-08-30,405
189,2022-11-16,21
391,2023-05-21,268
905,2023-12-04,219
825,2022-04-13,201
354,2022-05-10,449
673,2022-09-05,369
968,2023-12-19,146
254,2020-11-01,401
766,2022-09-27,316
673,2023-02-16,216
198,2020-09-06,305
230,2022-07-12,63
113,2019-08-18,29
289,2021-12-03,244
358,2019-08-21,235
784,2023-09-25,230
411,2019-06-06,305
269,2019-04-07,236
617,2022-09-03,350
263,2021-12-19,68
412,2020-02-07,182
965,2020-07-19,212
733,2020-09-24,164
131,2021-03-07,178
659,2022-03-29,345
480,2022-05-26,480
341,2020-05-30,199
101,2021-09-09,45
160,2023-03-16,119
638,2022-12-08,408
466,2021-03-24,130
932,2021-04-24,289
377,2021-04-23,70
674,2020-12-10,34
941,2019-08-11,147
266,2021-10-17,159
202,2021-04-01,261
791,2021-05-06,65
57,2019-08-20,253
716,2023-11-29,467
130,2019-10-02,91
851,2019-10-01,462
719,2022-03-10,114
334,2019-11-04,429
66,2020-11-02,304
393,2023-06-15,151
260,2021-07-26,453
420,2023-01-10,495
791,2022-03-17,300
209,2022-10-11,443
674,2021-08-24,51
457,2022-04-10,375
211,2019-01-05,478
165,2019-01-19,56
249,2019-07-03,145
203,2023-08-04,157
363,2020-09-19,441
139,2020-10-07,464
316,2020-02-10,119
970,2021-11-10,261
715,2022-05-22,264
169,2019-02-23,46
676,2023-11-18,228
310,2022-11-17,410
89,2020-12-05,476
404,2022-01-10,118
166,2022-09-30,156
572,2019-04-05,206
414,2020-02-21,55
117,2021-12-08,137
793,2020-07-18,177
141,2019-11-05,498
632,2021-10-01,294
291,2021-12-05,188
712,2019-10-18,74
902,2023-01-26,490
824,2021-08-21,103
129,2019-02-08,25
281,2021-09-17,398
327,2023-12-22,382
355,2021-02-20,363
632,2021-09-14,275
699,2020-07-02,425
125,2021-07-12,217
906,2020-12-21,171
325,2021-01-09,337
6,2019-05-21,189
34,2019-05-17,267
834,2020-03-29,268
768,2020-10-20,169
668,2023-08-20,229
972,2023-04-18,419
797,2020-04-26,247
448,2020-12-09,263
855,2022-07-09,160
830,2022-03-21,139
228,2019-05-20,312
927,2019-12-05,199
548,2021-12-04,427
119,2023-01-26,144
616,2023-10-25,486
554,2019-10-11,261
285,2021-02-27,231
720,2021-01-09,494
652,2020-04-26,36
871,2022-04-02,35
825,2020-04-21,404
69,2022-07-23,360
398,2021-04-14,400
275,2020-01-19,494
720,2020-11-16,276
529,2021-03-10,305
674,2023-10-27,487
341,2022-04-15,299
563,2023-01-06,65
442,2019-03-20,277
